standard_SMILES;average_pIC50
COc1ccc(N(C(=O)c2cocn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1;4.654069662944603
Cn1ccc2cc(N(C(=O)c3cocn3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)ccc21;4.623855609432939
Cc1nc2ccc(N(C(=O)c3cocn3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)cc2o1;4.002176919254275
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cocn1)C1CCCCCC1;4.002176919254275
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cocn1)C1CCc2ccccc21;4.002176919254275
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cocn1)c1ccc2ncsc2c1;4.218414194688361
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cocn1)c1ccc2c(c1)CCCS2(=O)=O;4.002176919254275
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cocn1)C1CCN(c2ccccc2F)C1;4.002176919254275
Cc1ccc(N(C(=O)c2cocn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1;4.2993456570614
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cocn1)c1ccccc1;4.049568080289997
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cocn1)C1Cc2ccccc21;4.002176919254275
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cocn1)c1ccc2c(c1)CCC(=O)N2CC(F)F;4.611442475237608
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cocn1)C1CCN(c2ccccc2)C1;4.002176919254275
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cocn1)c1ccc(OC2CCOC2)cc1;5.1993502081009275
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cocn1)C1COc2cc(F)ccc21;4.002176919254275
COCc1csc(N(C(=O)c2cocn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)n1;4.002176919254275
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cocn1)c1cn(Cc2ccccc2)cn1;4.563632184677362
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cocn1)c1ccc2scnc2c1;4.07592660899531
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cocn1)c1ccc(C(F)(F)F)nc1;4.438654361790944
COc1ccccc1CN(C(=O)c1cocn1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1;4.002176919254275
Cc1ccccc1CN(C(=O)c1cocn1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1;4.002176919254275
CN1CCCC(N(C(=O)c2cocn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)C1;4.002176919254275
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cocn1)c1ccc2COCCc2c1;4.002176919254275
COc1cc(C)ccc1CN(C(=O)c1cocn1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1;4.002176919254275
CCOc1ccc(N(C(=O)c2cocn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cn1;4.002176919254275
COc1cc(N(C(=O)c2cocn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)ccc1S(=O)(=O)N(C)C;4.002176919254275
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cocn1)[C@H]1C[C@H](Oc2ccccc2)C1;4.002176919254275
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cocn1)C1CCC2(CCO2)CC1;4.002176919254275
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cocn1)C1COC2(CCCC2)C1;4.002176919254275
Cc1ccccc1C(C)N(C(=O)c1cocn1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1;4.002176919254275
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cocn1)C1CCC2OCCC2C1;4.002176919254275
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1cocn1)c1cnc(C2CCC2)nc1;4.160464655663596
CCOc1ccc(N(C(=O)c2cocn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1;4.810706282037947
CC1CN(S(C)(=O)=O)CCC1NC(=O)CC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21;5.555028589065432
Cn1nnnc1C1=CCN(C(=O)CC2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1;5.037332202513225
O=C(CC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCN(C2CCOC2)CC1;5.174944938065998
O=C(C[C@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCN(C2CCOC2)CC1;5.700816515705959
O=C1CC(C(=O)Nc2cncc3ccccc23)c2cc(Cl)cc(Cl)c2N1;5.517754780231369
CN1C(=O)CC(O)(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21;4.68339821507952
CN(C)C(=O)C[C@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21;5.796471656464626
CN(C)C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21;4.6890901473593765
CNC(=O)C[C@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21;5.741405592098163
CNC(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21;4.304164179517506
COc1ccc2cncc(NC(=O)C3CCOc4ccc(Cl)cc43)c2c1;6.525993580465726
O=C(Nc1cncc2ccccc12)[C@@H]1CCNc2cc(Cl)c(Cl)cc21;7.323813451520703
O=C(Nc1cncc2ccccc12)[C@H]1CCNc2cc(Cl)c(Cl)cc21;4.002176919254275
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCN(C2CCOC2)CC1;4.332318034929568
O=C(Nc1cncc2ccc(F)cc12)[C@@H]1CCOc2ccc(Cl)cc21;6.532240899736835
O=C(Nc1cncc2ccc(F)cc12)[C@H]1CCOc2ccc(Cl)cc21;4.035928388236781
CC(=O)N1CC[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21;4.76501495067907
CC(=O)N1CC[C@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21;6.435471071756013
CN1CC[C@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21;6.610935574746254
CN1CC[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21;4.2642137868140795
O=C1[C@@H](c2cccc(Cl)c2)CCN1c1cncc2ccccc12;5.529141358810755
O=C1[C@H](c2cccc(Cl)c2)CCN1c1cncc2ccccc12;4.4035030597264635
O=C1N[C@@]2(CCOc3ccc(Cl)cc32)C(=O)N1c1cncc2ccccc12;6.173824611229863
CC1(C(=O)Nc2cncc3ccccc23)C(=O)Nc2ccc(Cl)cc21;6.215347760402649
CO[C@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21;4.414033602718095
CO[C@]1(C(=O)Nc2cncc3ccccc23)CCOc2cc(Cl)c(Cl)cc21;6.414485348224477
CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2cc(Cl)c(Cl)cc21;4.182541797149501
COC1(C(=O)Nc2cncc3ccccc23)CCOc2cc(Cl)c(Cl)cc21;6.190218209726992
O=C(Cc1ccc(Cl)c(Cl)c1)Nc1cncc2cnccc12;5.733526884789409
O=C(Cc1ccc(Cl)c(Cl)c1)Nc1cncc2ccncc12;5.748308225339897
CC1(C(=O)Nc2cncc3ccccc23)CNc2ccc(Cl)cc21;5.831009283465671
C=CC(=O)N(C(=O)C1COc2ccc(Cl)cc21)c1cncc2ccccc12;7.392015673386347
Cn1c(=O)[nH]c2cncc(NC(=O)C3CCOc4ccc(Cl)cc43)c21;4.684559269841948
O=C(Nc1cncc2c1[nH]c(=O)[nH]2)C1CCOc2ccc(Cl)cc21;4.202156935080138
COC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21;6.676476316719006
O=C1N(c2cncc3ccccc23)CCCC12CCNc1ccc(Cl)cc12;5.888859480645179
NC(=O)C12COC(CNC(=O)CC3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)(C1)C2;5.043299802576421
CC(=O)N1CC2CC1CN2C(=O)CC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21;5.421914474173952
O=C(CC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCC2CS(=O)(=O)CC2C1;5.7776839293388225
NC(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1;5.470838276083334
CN(C)C(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1;5.369184745110981
CC(=O)NC(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1;5.392055551097111
O=C(Nc1cncc2ccccc12)C(NCC1CC1)c1ccc(Cl)c(Cl)c1;5.758026381828754
O=C1NC(c2ccc(Cl)c(Cl)c2)C(=O)N1c1cncc2ccccc12;5.072656848832461
CC(C)N1CCOC(C(=O)NC(C)(C(=O)Nc2cncc3ccccc23)c2ccc(Cl)c(Cl)c2)C1;5.236756633529868
CC(NC(=O)C1CCC(=O)NC1)(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1;5.387633760283066
Cn1nc(C(=O)NC(C)(C(=O)Nc2cncc3ccccc23)c2ccc(Cl)c(Cl)c2)cc1C#N;4.985281874088634
CC(NC(=O)c1nn2CCOc2c1)(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1;5.069662218939385
CC(NC(=O)CN1CCN(C2CC2)C1=O)(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1;5.134793813962329
CC(NC(=O)Cc1ccc(-n2cnnn2)cc1)(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1;5.333264500613759
Cc1nn2CC(C(=O)NC(C)(C(=O)Nc3cncc4ccccc34)c3ccc(Cl)c(Cl)c3)CCc2n1;5.316929058507009
CC(NC(=O)COc1ccc(C(N)=O)cc1)(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1;4.911278660317995
CC(NC(=O)CN)(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1;5.471648610636903
COCC(=O)NC(C)(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1;5.053901490317838
CN1CCC(C(=O)NC(C)(C(=O)Nc2cncc3ccccc23)c2ccc(Cl)c(Cl)c2)C1;5.542541565045968
COC(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1;5.991313721969549
COCCOC(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1;6.034685656935741
O=C(COCC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)Nc1ncc[nH]1;5.701989566778258
O=C(CC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)Nc1nnco1;4.002176919254275
C[C@@]1(C(=O)Nc2cncc3ccccc23)CCNc2cc(Cl)c(Cl)cc21;6.319693787872944
C[C@]1(C(=O)Nc2cncc3ccccc23)CCNc2cc(Cl)c(Cl)cc21;4.0102797825988405
C=CC(=O)N(C(=O)C1CCOc2ccc(Cl)cc21)c1cncc2ccccc12;6.913784008552035
CCOc1c(Cl)cccc1CC(=O)Nc1cncc2ccccc12;5.157453555999713
O=C(Cc1cc(Cl)cc(Cl)c1)Nc1cncc2ccccc12;5.96597501978499
CC(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1;6.116699418466003
O=C(Nc1cncc2ccccc12)C(O)c1ccc(Cl)c(Cl)c1;5.696023444687483
CNC(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1;5.322555672709295
O=C(Nc1cncc2ccccc12)C(F)(F)c1ccc(Cl)c(Cl)c1;5.826747742039668
N#CC(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1;6.1807104723531605
O=C(Nc1cncc2ccccc12)C(CO)c1ccc(Cl)c(Cl)c1;4.7142533274103995
NC[C@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21;4.084913753093617
Cn1cnc2cncc(NC(=O)C3CCOc4ccc(Cl)cc43)c21;4.884557108847578
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCN(CC(F)(F)CO)CC1;5.033490132853197
CC(=O)C(=O)N1CCN(Cc2cccc(Cl)c2)CC1;4.002176919254275
O=C(Cc1cccc(Cl)c1)Nc1cnccc1C(=O)O;4.002176919254275
O=C(Cc1cccc(C(F)(F)F)c1)Nc1cnccc1C(=O)O;4.002176919254275
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccc(Cl)cc1;4.002176919254275
CN(C)C(=O)CC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21;5.533906842491708
CNC(=O)CC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21;5.4774509918323915
O=C(Nc1cncc2ccccc12)C1CCOc2cc(F)c(Cl)cc21;6.4991356693789415
O=C(Cc1ccccc1)Nc1cncc2ccccc12;4.853875322837085
O=C(Cc1ccc(Cl)cc1)Nc1cncc2ccccc12;4.625456836898422
Cc1ccc(CC(=O)Nc2cncc3ccccc23)cc1;4.233912247609086
COc1ccc(CC(=O)Nc2cncc3ccccc23)cc1;4.139406857151891
N#Cc1ccc(CC(=O)Nc2cncc3ccccc23)cc1;4.002176919254275
O=C(Cc1ccc(F)c(Cl)c1)Nc1cncc2ccccc12;6.458249078754497
O=C(Cc1ccc(F)cc1)Nc1cncc2ccccc12;5.30361239723612
Cc1ccc(CC(=O)Nc2cncc3ccccc23)cc1Cl;5.986314110307169
O=C(Cc1ccc(Cl)c(F)c1)Nc1cncc2ccccc12;5.692630186237684
O=C(Cc1cccc(F)c1)Nc1cncc2ccccc12;5.73240511360745
COc1cccc(CC(=O)Nc2cncc3ccccc23)c1;4.5163840440499445
N#Cc1cccc(CC(=O)Nc2cncc3ccccc23)c1;5.738042394497439
Cc1cccc(CC(=O)Nc2cncc3ccccc23)c1;5.318348598202139
O=C(Cc1cc(F)cc(Cl)c1)Nc1cncc2ccccc12;6.388163025280787
O=C(Cc1cc(F)cc(F)c1)Nc1cncc2ccccc12;6.165562406566495
N#Cc1cc(Cl)cc(CC(=O)Nc2cncc3ccccc23)c1;6.3803079301069285
O=C(Cc1cccc(Cl)c1F)Nc1cncc2ccccc12;4.627899275958984
O=C(Cc1cccc(F)c1F)Nc1cncc2ccccc12;4.879697075132912
O=C(Cc1cc(F)ccc1F)Nc1cncc2ccccc12;5.7657572863783075
O=C(Cc1cncc(Cl)c1)Nc1cncc2ccccc12;6.000805591890191
O=C(Cc1cccc(C(F)(F)F)c1)Nc1cncc2ccccc12;5.1583822255326
O=C(Cc1ccc(C(F)(F)F)cc1)Nc1cncc2ccccc12;4.6052674000793665
O=C(Cc1ccc(Cl)cn1)Nc1cncc2ccccc12;4.912388257593907
O=C(Cc1ccncc1Cl)Nc1cncc2ccccc12;4.279047566297119
O=C(Cc1ccccc1Cl)Nc1cncc2ccccc12;4.002176919254275
O=C(Cc1ccccc1F)Nc1cncc2ccccc12;4.606521001133774
Cc1ccccc1CC(=O)Nc1cncc2ccccc12;4.52967186256568
COc1ccccc1CC(=O)Nc1cncc2ccccc12;4.456113221475899
O=C1C(c2ccc(Cl)c(Cl)c2)CCCN1c1cncc2ccccc12;5.840011618933767
O=C(Nc1cncc2ccccc12)C1CCOc2c(Cl)cc(Cl)cc21;6.550161016118021
O=C(Nc1cncc2ccccc12)C1CCNc2cc(Cl)c(Cl)cc21;6.813746345696939
O=C1CC(O)(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2N1;4.682858424396009
O=C(Nc1cncc2ccccc12)C1CCOc2cc(Cl)c(Cl)cc21;6.5894215952304975
O=C(Nc1cncc2ccccc12)C1CCOc2c1ccc(Cl)c2Cl;5.479656878688361
CN(C)c1ccc(N(Cc2cccc(Cl)c2)C(=O)Cc2cncc3ccccc23)nc1;6.506131880646975
CC(C)(C)c1ccc(N(C(=O)c2noc(C3(O)COC3)c2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1;4.582329494781567
CC(C)(C)c1ccc(N(C(=O)c2c[nH]c(=O)s2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1;4.536244785236764
CC(C)(C)c1ccc(N(C(=O)c2c(Cl)ncs2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1;4.002176919254275
CC(C)(C)c1ccc(N(C(=O)c2cnc(C(C)(C)CF)o2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1;4.002176919254275
CC(C)(C)c1ccc(N(C(=O)c2nc3c(CCC3)s2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1;4.002176919254275
CC(C)(C)c1ccc(N(C(=O)c2nc(=O)[nH][nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1;4.002176919254275
Cc1c(C(=O)N(c2ccc(C(C)(C)C)cc2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)oc(C2CC2)n1;4.002176919254275
Cc1nc(C(=O)N(c2ccc(C(C)(C)C)cc2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)nn1-c1nnc[nH]1;4.002176919254275
CN1CCn2nc(C(=O)N(c3ccc(C(C)(C)C)cc3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)cc2S1(=O)=O;4.002176919254275
CC(C)(C)c1ccc(N(C(=O)c2cn(CCN3CCOCC3)nn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1;4.97920231566072
Cn1cnc(C(=O)N(c2ccc(C(C)(C)C)cc2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1=O;4.002176919254275
Cn1c(=O)[nH]c(=O)c2ccc(C(=O)N(c3ccc(C(C)(C)C)cc3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)nc21;4.002176919254275
CC(C)(C)c1ccc(N(C(=O)c2c[nH]nn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1;5.931610262770415
CCc1c(C(=O)N(c2ccc(C(C)(C)C)cc2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)sc(-c2nnc[nH]2)n1;4.002176919254275
CC(O)Cc1c(C(=O)N(c2ccc(C(C)(C)C)cc2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)[nH][nH]c1=O;4.002176919254275
CC(C)(C)c1ccc(N(C(=O)c2nc3cnccc3s2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1;4.002176919254275
CC(C)(C)c1ccc(N(C(=O)c2cc(=O)c3c(O)cccc3o2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1;4.002176919254275
CC(C)(C)c1ccc(N(C(=O)c2c(C(F)(F)F)nco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1;4.002176919254275
CCOC(=O)Cn1cc(C(=O)N(c2ccc(C(C)(C)C)cc2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)nn1;4.3564568327226
CC(C)(C)c1ccc(N(C(=O)c2c(Cl)nc(N3CCOCC3)s2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1;4.002176919254275
COc1nsc(C(=O)N(c2ccc(C(C)(C)C)cc2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c1;4.002176919254275
Cn1c(=O)c2c(n(C)c(C(=O)N(c3ccc(C(C)(C)C)cc3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)c2)n(C)c1=O;4.002176919254275
Cn1nc2CCS(=O)(=O)Cc2c1C(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1;4.002176919254275
Cn1nc(C(=O)N2CCOCC2)cc1C(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1;4.035906115511888
Cn1nncc1C(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1;4.002176919254275
CC(C)(C)c1ccc(N(C(=O)c2n[nH]c(=O)cc2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1;4.002176919254275
CC(C)(C)c1ccc(N(C(=O)c2cnc(C3CCOC3)s2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1;4.002176919254275
Cn1cc(-c2noc(C(=O)N(c3ccc(C(C)(C)C)cc3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)c2)cn1;4.002176919254275
CC(C)(C)c1ccc(N(C(=O)c2cc(=O)n3ncnc3[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1;4.002176919254275
Cc1cn2nnc(C(=O)N(c3ccc(C(C)(C)C)cc3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)c2c(=O)[nH]1;4.002176919254275
CC(C)(C)c1ccc(N(C(=O)c2c[nH]c(=O)cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1;4.11285017733326
CC(C)(C)c1ccc(N(C(=O)c2nn3cc(CCO)cnc3n2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1;4.002176919254275
CC(C)(C)c1ccc(N(C(=O)c2n[nH]c(=O)[nH]c2=O)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1;4.002176919254275
COCc1nc(C)c(C(=O)N(c2ccc(C(C)(C)C)cc2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)s1;4.002176919254275
CC(C)(C)c1ccc(N(C(=O)c2cn(C3COCC3=O)nn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1;4.709690596857162
CC(C)(C)c1ccc(N(C(=O)c2n[nH]c(CO)c2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1;4.726507586440176
CC(C)(C)c1ccc(N(C(=O)c2cc(=O)[nH]c(=O)[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1;4.002176919254275
CC(C)(C)c1ccc(N(C(=O)c2nnc(O)cc2O)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1;4.002176919254275
CC(C)(C)c1ccc(N(C(=O)c2cncs2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1;4.616213374393801
CC(C)(C)c1ccc(N(C(=O)c2nnc(S)[nH]c2=O)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1;4.002176919254275
CO[C@@H]1COC[C@H]1n1cc(C(=O)N(c2ccc(C(C)(C)C)cc2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)nn1;4.002176919254275
Cc1c(C(=O)N(c2ccc(C(C)(C)C)cc2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)onc1;4.002176919254275
COc1c(C(=O)N(c2ccc(C(C)(C)C)cc2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)[nH]c(=O)[nH]c1=O;4.002176919254275
Cn1ncc(C(=O)N(c2ccc(C(C)(C)C)cc2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)n1;4.7544850274496735
CC(C)(C)c1ccc(N(C(=O)c2cnco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1;5.3207424819898685
Cn1cc(C(=O)N(c2ccc(C(C)(C)C)cc2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)ncc1=O;4.002176919254275
CC(C)(C)c1ccc(N(C(=O)c2c(CCO)c(O)n[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1;4.002176919254275
CC(C)(C)c1ccc(N(C(=O)c2c[nH]c(=O)[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1;4.798117648309078
COCCn1nc(C(=O)N(c2ccc(C(C)(C)C)cc2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)ccc1=O;4.002176919254275
Cn1cnc(C(=O)N(c2ccc(C(C)(C)C)cc2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)n1;4.1298829106634924
Cn1cc(C(=O)N(c2ccc(C(C)(C)C)cc2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)n(C)c1=O;4.002176919254275
Cn1c(C(=O)N(c2ccc(C(C)(C)C)cc2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c[nH]c1=O;4.002176919254275
CC(C)(C)c1ccc(N(C(=O)c2nc(CN3CCOCC3)cs2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1;4.002176919254275
CC(C)(C)c1ccc(N(C(=O)c2cc(=O)[nH][nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1;4.401199153332998
CC(=O)N1CCN(CC(=O)Nc2cnccc2C2CC2)CC1;4.002176919254275
CC(=O)N1CCN(CC(=O)Nc2cnccc2-c2ccccc2)CC1;4.002176919254275
Cc1ccncc1NC(=O)CN1CCC(C)CC1;4.308475243245588
O=C(Nc1cncc2ccccc12)[C@@H]1COc2ccc(Cl)cc21;6.3830230784059845
O=C(Nc1cncc2ccccc12)[C@H]1COc2ccc(Cl)cc21;4.5695001109551185
NS(=O)(=O)c1c(C(=O)NC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)cn[nH]1;5.701130087950715
O=C(NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)[C@]1(O)CCSC1;5.712768555027468
O=C(NCc1cccs1)[C@@H](c1ccccc1)N1Cc2ccccc2C1=O;4.042189616473846
O=C1CCCN1Cc1cccc(C(=O)N2CCC(C3CCNC3)CC2)c1;4.003269484564847
Cc1ccc(Nc2ccccc2C(=O)N2CCC(C3CCNC3)CC2)cc1;4.003269484564847
CS(=O)(=O)Nc1ccc(Cl)cc1C(=O)N1CCC(C2CCNC2)CC1;4.003269484564847
O=C1CCc2cc(C(=O)N3CCC(C4CCNC4)CC3)ccc2N1;4.003269484564847
Cc1cc(C(=O)N2CCC(C3CCNC3)CC2)cc(S(=O)(=O)N(C)C)c1C;4.003269484564847
Cc1c(C(=O)N2CCC(C3CCNC3)CC2)cccc1-c1ccccn1;4.003269484564847
CCCOc1c(Cl)cc(C(=O)N2CCC(C3CCNC3)CC2)cc1OCC;4.003269484564847
CC(C)OCc1cc(C(=O)N2CCC(C3CCNC3)CC2)ccc1F;4.002176919254275
O=C(c1cccc(N2CCCNC2=O)c1)N1CCC(C2CCNC2)CC1;4.003269484564847
CN1CCN(c2ccc(F)cc2C(=O)N2CCC(C3CCNC3)CC2)CC1;4.003269484564847
Cc1cc(C(=O)N2CCC(C3CCNC3)CC2)cc(C)c1OC(F)F;4.003269484564847
CS(=O)(=O)c1ccccc1C(=O)N1CCC(C2CCNC2)CC1;4.003269484564847
CCc1ccc(S(C)(=O)=O)cc1C(=O)N1CCC(C2CCNC2)CC1;4.003269484564847
O=C(c1ccc2[nH]c(C(F)F)nc2c1)N1CCC(C2CCNC2)CC1;4.003269484564847
O=C(Nc1ccccc1)[C@@H](c1ccccc1)N1Cc2ccccc2C1=O;4.001519057243307
O=C(Nc1ccc(Cl)cc1)[C@@H](c1ccccc1)N1Cc2ccccc2C1=O;4.0848112286852505
Cc1cccc(NC(=O)[C@@H](c2ccccc2)N2Cc3ccccc3C2=O)n1;4.003269484564847
O=C(Nc1ccncc1)[C@@H](c1ccccc1)N1Cc2ccccc2C1=O;4.003269484564847
